Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,1075.000000,1084.900024,1075.000000,1082.150024,1066.255371,2322502
2016-01-01,1082.400024,1090.250000,1076.150024,1088.750000,1072.758423,798769
2016-01-04,1084.000000,1084.000000,1068.099976,1070.500000,1054.776489,1296884
2016-01-05,1070.199951,1074.800049,1061.349976,1062.400024,1046.795532,790218
2016-01-06,1056.650024,1076.750000,1056.650024,1067.099976,1051.426392,1041384
2016-01-07,1060.099976,1064.900024,1049.699951,1056.199951,1040.686523,1513857
2016-01-08,1061.949951,1064.500000,1057.250000,1062.349976,1046.746216,872089
2016-01-11,1052.050049,1061.000000,1045.300049,1058.599976,1043.051270,822228
2016-01-12,1063.900024,1063.900024,1043.500000,1046.949951,1031.572388,1064684
2016-01-13,1052.000000,1062.750000,1037.000000,1060.150024,1044.578613,1128787
2016-01-14,1050.150024,1057.400024,1039.500000,1049.750000,1034.331299,1569796
2016-01-15,1048.000000,1055.449951,1038.099976,1042.150024,1026.842896,1354315
2016-01-18,1035.650024,1041.449951,1021.000000,1025.849976,1010.782288,1623847
2016-01-19,1027.199951,1037.550049,1026.300049,1035.800049,1020.586304,1601303
2016-01-20,1025.000000,1108.000000,1007.900024,1018.299988,1003.343201,2390897
2016-01-21,1021.000000,1033.250000,1013.400024,1023.000000,1007.974182,1575201
2016-01-22,1025.699951,1044.250000,1022.049988,1030.300049,1015.167053,1059071
2016-01-25,1039.949951,1046.699951,1033.050049,1041.150024,1025.857666,2535971
2016-01-27,1041.150024,1048.699951,1033.000000,1035.650024,1020.438477,1009867
2016-01-28,1039.000000,1046.900024,1030.000000,1031.699951,1016.546387,2487993
2016-01-29,1035.199951,1054.949951,1035.199951,1049.849976,1034.429810,1340046
2016-02-01,1058.000000,1067.000000,1053.699951,1059.750000,1044.184326,1152371
2016-02-02,1065.000000,1065.250000,1050.199951,1053.800049,1038.321777,1632157
2016-02-03,1044.500000,1051.400024,1042.000000,1043.849976,1028.517944,1212561
2016-02-04,1048.000000,1054.900024,1045.550049,1049.199951,1033.789307,1418998
2016-02-05,1052.800049,1063.800049,1045.599976,1055.250000,1039.750488,1880976
2016-02-08,1055.000000,1058.000000,1030.300049,1035.849976,1020.635376,870481
2016-02-09,1026.699951,1031.550049,1020.650024,1026.050049,1010.979492,1383865
2016-02-10,1023.900024,1030.150024,1010.099976,1012.950012,998.071838,1920570
2016-02-11,1010.000000,1013.000000,968.200012,975.299988,960.974854,2200900
2016-02-12,979.000000,986.450012,966.000000,971.400024,957.132141,3135536
2016-02-15,980.000000,988.250000,971.099976,973.599976,959.299744,2728240
2016-02-16,981.500000,982.000000,962.000000,973.450012,959.151978,1784024
2016-02-17,976.900024,979.900024,959.000000,974.900024,960.580688,1875981
2016-02-18,986.000000,991.250000,977.000000,989.450012,974.916992,1699964
2016-02-19,988.750000,992.599976,973.500000,989.299988,974.769165,832165
2016-02-22,983.000000,996.000000,983.000000,988.750000,974.227295,1000599
2016-02-23,984.900024,985.500000,966.000000,970.049988,955.801941,1519580
2016-02-24,960.000000,962.900024,946.400024,949.599976,935.652222,1615867
2016-02-25,954.000000,957.250000,938.200012,942.650024,928.804382,2115799
2016-02-26,950.000000,971.000000,945.000000,961.000000,946.884827,1552347
2016-02-29,961.099976,982.599976,928.000000,971.849976,957.575500,2203188
2016-03-01,974.950012,986.750000,971.849976,984.150024,969.694824,1080640
2016-03-02,998.000000,1010.900024,995.000000,1007.200012,992.406311,1589744
2016-03-03,1010.750000,1020.000000,1010.000000,1015.849976,1000.929199,1152600
2016-03-04,1015.450012,1024.900024,993.099976,1020.549988,1005.560181,1426156
2016-03-08,1020.549988,1024.000000,1009.500000,1014.150024,999.254211,478422
2016-03-09,1013.000000,1029.900024,1006.750000,1024.800049,1009.747803,1632043
2016-03-10,1024.800049,1025.750000,1010.099976,1021.250000,1006.249939,667848
2016-03-11,1019.900024,1030.800049,1013.000000,1028.699951,1013.590393,1182714
2016-03-14,1028.000000,1037.949951,1025.250000,1027.550049,1012.457397,752164
2016-03-15,1027.900024,1033.400024,1021.650024,1026.699951,1011.619812,1922509
2016-03-16,1027.000000,1034.250000,1018.950012,1030.449951,1015.314758,1200887
2016-03-17,1034.949951,1039.000000,1011.150024,1018.400024,1003.441772,1278371
2016-03-18,1022.950012,1032.000000,1015.349976,1028.400024,1013.294922,1033767
2016-03-21,1033.000000,1047.349976,1032.250000,1045.599976,1030.242188,1329699
2016-03-22,1046.500000,1056.599976,1040.699951,1053.849976,1038.371094,1030066
2016-03-23,1053.050049,1053.050049,1040.550049,1049.349976,1033.937134,2116075
2016-03-28,1049.349976,1053.000000,1041.650024,1047.500000,1032.114258,2817717
2016-03-29,1047.500000,1059.500000,1044.250000,1053.800049,1038.321777,1683488
2016-03-30,1058.000000,1069.900024,1053.900024,1064.949951,1049.307983,1953595
2016-03-31,1066.849976,1078.900024,1065.050049,1071.150024,1055.416992,5020098
2016-04-01,1068.800049,1076.400024,1056.800049,1064.449951,1048.815308,1289662
2016-04-04,1065.199951,1072.800049,1064.000000,1069.050049,1053.347900,1544990
2016-04-05,1069.000000,1076.900024,1055.650024,1057.449951,1041.918213,1665757
2016-04-06,1061.000000,1066.949951,1056.750000,1061.500000,1045.908691,1073844
2016-04-07,1064.000000,1064.750000,1047.050049,1055.500000,1039.996826,977923
2016-04-08,1055.000000,1063.349976,1054.250000,1059.349976,1043.790283,740699
2016-04-11,1060.300049,1074.099976,1042.849976,1070.949951,1055.219849,1012405
2016-04-12,1069.599976,1071.000000,1059.250000,1063.000000,1047.386719,1235370
2016-04-13,1072.000000,1084.949951,1069.500000,1081.750000,1065.861206,1243651
2016-04-18,1081.750000,1092.000000,1071.599976,1087.800049,1071.822510,1029267
2016-04-20,1087.800049,1100.000000,1083.550049,1097.849976,1081.724731,955338
2016-04-21,1095.000000,1105.150024,1089.000000,1091.150024,1075.123169,2047932
2016-04-22,1089.500000,1100.849976,1085.199951,1092.150024,1076.108643,1952330
2016-04-25,1100.000000,1100.000000,1084.500000,1093.250000,1077.192383,1390490
2016-04-26,1095.000000,1115.000000,1092.500000,1113.849976,1097.489746,1763449
2016-04-27,1109.849976,1125.000000,1109.000000,1124.199951,1107.687744,1440909
2016-04-28,1124.199951,1136.699951,1110.349976,1113.949951,1097.588257,2022396
2016-04-29,1113.800049,1136.000000,1106.199951,1132.349976,1115.718140,1402985
2016-05-02,1127.750000,1130.000000,1116.000000,1117.650024,1101.234009,965679
2016-05-03,1121.900024,1135.000000,1113.150024,1118.000000,1101.578857,1173824
2016-05-04,1117.500000,1134.500000,1114.250000,1127.349976,1110.791504,1323082
2016-05-05,1128.000000,1134.750000,1122.699951,1132.300049,1115.668823,1303562
2016-05-06,1132.000000,1132.250000,1117.250000,1119.650024,1103.204712,683288
2016-05-09,1120.000000,1144.949951,1119.000000,1141.400024,1124.635132,1738295
2016-05-10,1143.500000,1147.500000,1136.099976,1144.900024,1128.083740,1363250
2016-05-11,1134.699951,1145.000000,1129.699951,1138.800049,1122.073364,1536843
2016-05-12,1144.000000,1152.000000,1132.500000,1149.099976,1132.222046,1055422
2016-05-13,1148.000000,1148.000000,1130.000000,1140.900024,1124.142456,1261329
2016-05-16,1145.000000,1165.900024,1132.550049,1162.800049,1145.720825,1129692
2016-05-17,1165.050049,1169.250000,1151.300049,1153.449951,1136.508057,1073856
2016-05-18,1151.000000,1151.000000,1131.500000,1140.650024,1123.896118,1040661
2016-05-19,1140.099976,1142.699951,1132.000000,1139.300049,1122.566040,963949
2016-05-20,1139.949951,1148.500000,1133.599976,1140.900024,1124.142456,504158
2016-05-23,1141.949951,1149.949951,1133.199951,1136.750000,1120.053467,865883
2016-05-24,1138.400024,1143.650024,1135.550049,1139.949951,1123.206421,814867
2016-05-25,1146.300049,1175.949951,1146.300049,1173.300049,1156.066650,1441837
2016-05-26,1176.099976,1188.900024,1166.250000,1183.250000,1165.870483,3426390
2016-05-27,1183.250000,1190.000000,1176.699951,1186.800049,1169.368286,1443796
2016-05-30,1187.000000,1195.000000,1178.099976,1179.750000,1162.421875,953633
2016-05-31,1185.900024,1185.900024,1177.400024,1181.900024,1164.540283,1378910
2016-06-01,1182.949951,1182.949951,1171.000000,1175.150024,1157.889404,1418908
